Songs & Artist,Streams,Daily,Artist,Country
 Young Folks,533013368,333704.0,Peter Bjorn and John ,Canada
 Paris,532963582,250798.0,$uicideboy$ ,Canada
 One Love / People Get Ready,532953171,315898.0,Bob Marley & The Wailers ,Canada
 Saturno,532897583,439395.0,Pablo Alborán ,Canada
 MONACO,532185370,394431.0,Bad Bunny ,Canada
 OUT OUT,531847184,202672.0,Joel Corry ,Canada
 Semi,531623694,276047.0,Third Eye Blind ,Canada
 C U Girl,531383621,545695.0,Steve Lacy ,Canada
 Jailhouse Rock (from Jailhouse Rock),531306272,402859.0,Various Artists ,Canada
 Walk This Way,531187230,212717.0,Run–D.M.C. ,Canada
 Bella,531125105,92130.0,Wolfine ,Canada
 Jailhouse Rock,530903413,481521.0,Elvis Presley ,Canada
 Like That,530850817,1057167.0,Future ,Canada
 This One's for You,530801773,91843.0,David Guetta ,Canada
 Freed From Desire,530736696,479513.0,Gala ,Canada
 Twist And Shout,530712533,400848.0,The Beatles ,Canada
 Forever,530695630,508646.0,Chris Brown ,Canada
 Black & White,530370433,141995.0,Juice WRLD ,Canada
 Saturn,530318242,1465477.0,SZA ,Canada
 Two Princes,530012029,252347.0,Spin Doctors ,Canada
 1400 / 999 Freestyle,529828890,115793.0,Trippie Redd ,Canada
 Hide Away,529633365,250079.0,Daya ,Canada
 Everyday,529570662,258468.0,Ariana Grande ,Canada
 my strange addiction,528864583,164285.0,Billie Eilish ,Canada
 Everybody's Changing,528793884,253528.0,Keane ,Canada
 Crying in the Club,528413880,85332.0,Camila Cabello ,Canada
 Lady,528081232,536134.0,Modjo ,Canada
 We're Good,527942365,136038.0,Dua Lipa ,Canada
 Spirit In The Sky,527755270,209423.0,Norman Greenbaum ,Canada
 Stone Cold,527512163,70278.0,Demi Lovato ,Canada
 Fine Line,527392514,320618.0,Harry Styles ,Canada
 At Last,527305849,416477.0,Etta James ,Canada
 Barking,527285003,143280.0,Ramz ,Canada
 She Don't Give a Fo,527033520,249384.0,Duki ,Canada
 No Te Contaron Mal,526599175,351857.0,Christian Nodal ,Canada
 COPYCAT,525952302,145518.0,Billie Eilish ,Canada
 Soy Peor,525811558,156053.0,Bad Bunny ,Canada
 Upside Down,525810037,381762.0,Jack Johnson ,Canada
 Like That,525609347,142834.0,Doja Cat ,Canada
 Un Ratito,525491945,183738.0,Bad Bunny ,Canada
 (It Goes Like) Nanana,525266522,514914.0,Peggy Gou ,Canada
 We Didn't Start the Fire,525204489,390714.0,Billy Joel ,Canada
 You Don't Own Me,524875646,208932.0,SAYGRACE ,Canada
 I Got 5 On It,524867096,301469.0,Luniz ,Canada
 Face Down,524811536,297662.0,The Red Jumpsuit Apparatus ,Canada
" 1 step forward, 3 steps back",524795713,346891.0,Olivia Rodrigo ,Canada
 NUMB,524329319,138806.0,XXXTENTACION ,Canada
 Bodies,524066355,610724.0,Drowning Pool ,Canada
 Me Llamas,523634372,79407.0,Piso 21 ,Canada
 Looking Out for You,523130484,523381.0,Joy Again ,Canada
 bitches broken hearts,523002567,185298.0,Billie Eilish ,Canada
 Daisy,522748390,134265.0,Ashnikko ,Canada
 Say It Ain't So,522357201,267245.0,Weezer ,Canada
 HARLEY QUINN,522318196,481096.0,Fuerza Regida ,Canada
 Brillas,522292745,288038.0,León Larregui ,Canada
 Speechless,522178665,99153.0,Dan + Shay ,Canada
 Heroes,522109889,210512.0,David Bowie ,Canada
 La Gaita ,522093532,200584.0,Carolina Gaitán ,Canada
 We Don't Talk About Bruno,522093532,200584.0,Unknown ,Canada
 Nostálgico,521879154,162464.0,Rvssian ,Canada
 Bubble Gum,521699454,301483.0,Clairo ,Canada
 Mess Is Mine,521612218,177573.0,Vance Joy ,Canada
 By the Way,521322597,240113.0,Red Hot Chili Peppers ,Canada
 End Game,521313596,173123.0,Taylor Swift ,Canada
 Pacify Her,521140670,228191.0,Melanie Martinez ,Canada
 For Whom The Bell Tolls,521104008,666226.0,Metallica ,Canada
 I'm On Fire,520886508,554883.0,Bruce Springsteen ,Canada
 You Know You Like It,520877863,171454.0,DJ Snake ,Canada
 Si Te Pudiera Mentir,520715752,223402.0,Calibre 50 ,Canada
 6 Foot 7 Foot,520705681,171317.0,Lil Wayne ,Canada
 Tú Foto,520275161,163520.0,Ozuna ,Canada
 Only Human,520225124,109004.0,Jonas Brothers ,Canada
 Just A Dream,520196738,230393.0,Nelly ,Canada
 Something About You,520185464,881676.0,Eyedress ,Canada
 Woman Like Me,520163833,71906.0,Little Mix ,Canada
 Because You Move Me,520126362,948913.0,Tinlicker ,Canada
 Got It On Me,520097647,137545.0,Pop Smoke ,Canada
 Just Hold On,520016905,35295.0,Steve Aoki ,Canada
 Feels Like We Only Go Backwards,519920041,246474.0,Tame Impala ,Canada
 Driving Home for Christmas,519886709,21841.0,Chris Rea ,Canada
 Tell Em,519763195,180477.0,Cochise ,Canada
 You Found Me,519695852,178725.0,The Fray ,Canada
 Truly Madly Deeply,519638154,263660.0,Savage Garden ,Canada
 All Mine,519622918,136400.0,Kanye West ,Canada
 Feeling Good,519509100,350463.0,Michael Bublé ,Canada
 Dile al Amor,519372890,505320.0,Aventura ,Canada
 We Built This City,519328507,251555.0,Starship ,Canada
 Happy Now,519178463,47559.0,Zedd ,Canada
 Spring Day,519008933,186144.0,BTS ,Canada
 River Flows In You,518869071,167345.0,Yiruma ,Canada
 El Color de Tus Ojos,518735921,558302.0,Banda MS de Sergio Lizárraga ,Canada
 Trip,518539197,188216.0,Ella Mai ,Canada
 Monotonía,518504311,182305.0,Shakira ,Canada
 Close Eyes,518459912,204640.0,DVRST ,Canada
 I Need Your Love,518291167,180270.0,Calvin Harris ,Canada
 Who Says,518002386,187189.0,Selena Gomez & The Scene ,Canada
 Money,517973698,178134.0,Pink Floyd ,Canada
 Don't Stop 'Til You Get Enough,517820433,242240.0,Michael Jackson ,Canada
 The Joker,517799727,270583.0,Steve Miller Band ,Canada
 Right My Wrongs,517776450,566714.0,Bryson Tiller ,Canada
 SUGAR,517703872,106002.0,BROCKHAMPTON ,Canada
 Sativa,517672044,340798.0,Jhené Aiko ,Canada
 Heartbeat,517550907,513322.0,Childish Gambino ,Canada
 Whatever You Like,517489647,177977.0,T.I. ,Canada
 Lemon Tree,517429439,283249.0,Fools Garden ,Canada
 Message In A Bottle,517333743,298742.0,The Police ,Canada
 Slow Dancing in a Burning Room,517280631,337471.0,John Mayer ,Canada
 Get Lucky,517256946,380190.0,Daft Punk ,Canada
" New Person, Same Old Mistakes",516685707,345935.0,Tame Impala ,Canada
 Catch & Release,516641360,179621.0,Matt Simons ,Canada
 Mystery of Love,516641011,217461.0,Sufjan Stevens ,Canada
 Love Is Gone,516473952,302678.0,SLANDER ,Canada
 Jugaste y Sufrí,516453021,245601.0,Eslabon Armado ,Canada
 All Summer Long,516434610,195660.0,Kid Rock ,Canada
 Say Something,516337305,103012.0,Justin Timberlake ,Canada
 Ex's & Oh's,516292043,137374.0,Elle King ,Canada
 Amigos Con Derechos,516003702,141252.0,Reik ,Canada
 Show Me How,515975426,500207.0,Men I Trust ,Canada
 Loving Is Easy,515847119,92268.0,Rex Orange County ,Canada
 Pony,515803602,194233.0,Ginuwine ,Canada
 Es Por Ti,515325369,361268.0,Juanes ,Canada
 Partition,515265444,146858.0,Beyoncé ,Canada
 motive,515170508,166780.0,Ariana Grande ,Canada
 Cuando Me Enamoro,515115572,420599.0,Enrique Iglesias ,Canada
 What A Man Gotta Do,515100647,107125.0,Jonas Brothers ,Canada
 21,514865107,239392.0,Polo G ,Canada
 Caramelo,514734579,57820.0,Ozuna ,Canada
 Shotta Flow,514674683,171805.0,NLE Choppa ,Canada
 Started From the Bottom,514647412,89786.0,Drake ,Canada
 Just the Two of Us,514247128,236823.0,"Grover Washington, Jr. ",Canada
 Mo Money Mo Problems,513802779,227108.0,The Notorious B.I.G. ,Canada
 La Tortura,513707068,248062.0,Shakira ,Canada
 Bad Liar,513450850,50845.0,Selena Gomez ,Canada
 Papaoutai,513248329,191988.0,Stromae ,Canada
 What I Got,513173224,351326.0,Sublime ,Canada
 Cherry Wine,513160273,204653.0,Hozier ,Canada
 Nowadays,513022649,52268.0,Lil Skies ,Canada
 Buy Dirt,512938783,572278.0,Jordan Davis ,Canada
 Empty,512768802,184037.0,Juice WRLD ,Canada
 Love$ick,512722887,135630.0,Mura Masa ,Canada
 Happy Together,512685753,271882.0,The Turtles ,Canada
 LUNCH,512632106,1568261.0,Billie Eilish ,Canada
 Quiéreme Mientras Se Pueda,512575166,615013.0,Manuel Turizo ,Canada
 I Lived,512277449,263396.0,OneRepublic ,Canada
 Fallin',511998718,442756.0,Alicia Keys ,Canada
 Birthday Sex,511796634,368090.0,Jeremih ,Canada
 Toda (Remix),511684247,306282.0,Alex Rose ,Canada
 Don't Go Yet,511683178,112458.0,Camila Cabello ,Canada
 You're So Vain,511365519,288789.0,Carly Simon ,Canada
 When I'm Gone,511062984,98614.0,Eminem ,Canada
 Wonderful Tonight,510896228,218117.0,Eric Clapton ,Canada
 beamer boy,510806143,201519.0,Lil Peep ,Canada
 Drama,510801508,133696.0,Roy Woods ,Canada
 Energy,510621601,74129.0,Drake ,Canada
 Experience,510140577,332147.0,Ludovico Einaudi ,Canada
 Bella y Sensual,510028092,150181.0,Romeo Santos ,Canada
" December, 1963 (Oh What a Night!)",509901194,262138.0,Frankie Valli & The Four Seasons ,Canada
 The Astronaut,509765341,782711.0,JIN ,Canada
 Happier Than Ever,509657354,112239.0,Billie Eilish ,Canada
 I Think I'm OKAY,509334076,123429.0,mgk ,Canada
 Happy Now,509296380,65849.0,Kygo ,Canada
 Dancing In The Moonlight,509163794,218311.0,Jubël ,Canada
 Salió El Sol,509114629,552283.0,Don Omar ,Canada
 Boogie Wonderland,508819180,299332.0,"Earth, Wind & Fire ",Canada
 No Problem,508586897,67368.0,Chance the Rapper ,Canada
 If You Want Love,508190890,132312.0,NF ,Canada
 Praying,508167317,76579.0,Kesha ,Canada
 this is what falling in love feels like,508022922,317889.0,JVKE ,Canada
 Smooth Operator,507772358,607152.0,Sade ,Canada
 Chica Ideal,507527781,113959.0,Sebastian Yatra ,Canada
 Ramenez la coupe à la maison,507371379,184447.0,Vegedream ,Canada
 Heaven,507288477,203418.0,Kane Brown ,Canada
 Acquainted,507146471,168859.0,The Weeknd ,Canada
 When Love Takes Over,506790319,202632.0,David Guetta ,Canada
 i wanna be your girlfriend,506597914,498643.0,girl in red ,Canada
 Rosa Pastel,506484127,531075.0,Belanova ,Canada
 Angel,506470892,324820.0,Shaggy ,Canada
 Oceans (Where Feet May Fail),506403163,251988.0,Hillsong UNITED ,Canada
 Suga Suga,506325296,216116.0,Baby Bash ,Canada
 Bad Memories,506181355,328110.0,MEDUZA ,Canada
 No Air,506032442,226414.0,Jordin Sparks ,Canada
 MAMACITA,505990099,99626.0,Black Eyed Peas ,Canada
 Don’t Matter To Me,505988834,89117.0,Drake ,Canada
J ,505982369,324573.0,alt,Canada
 Bette Davis Eyes,505780791,349406.0,Kim Carnes ,Canada
 Shirt,505746121,221178.0,SZA ,Canada
Yo ,505737998,341309.0,Ne,Canada
 I Really Like You,505658549,94261.0,Carly Rae Jepsen ,Canada
 LA FALDA,505592800,1278450.0,Myke Towers ,Canada
 Magic In The Hamptons,505511969,118483.0,Social House ,Canada
 Rock And Roll All Nite,505386377,205701.0,KISS ,Canada
 512,505309100,280336.0,Mora ,Canada
 Me Too,505249124,288515.0,Meghan Trainor ,Canada
